Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
San Marzano Oliveto;005100;-1;5;4.920000076293945;2020/12/25
San Martino Alfieri;005099;-1;3;4.559999942779541;2020/12/25
San Giorgio Scarampi;005098;-1;0;0;2020/12/25
San Damiano d'Asti;005097;-1;59;7.099999904632568;2020/12/25
Rocchetta Tanaro;005096;-1;2;1.409999966621399;2020/12/25
Rocchetta Palafea;005095;-1;0;0;2020/12/25
Roccaverano;005094;-1;0;0;2020/12/25
Rocca d'Arazzo;005093;-1;0;0;2020/12/25
Robella;005092;-1;0;0;2020/12/25
Roatto;005091;-1;6;15.710000038146973;2020/12/25
Revigliasco d'Asti;005090;-1;7;8.90999984741211;2020/12/25
Refrancore;005089;-1;10;6.369999885559082;2020/12/25
Quaranti;005088;-1;0;0;2020/12/25
Portacomaro;005087;-1;11;5.429999828338623;2020/12/25
Piovà Massaia;005086;-1;5;8.25;2020/12/25
Pino d'Asti;005085;-1;1;4.570000171661377;2020/12/25
Piea;005084;-1;8;13.819999694824219;2020/12/25
Penango;005083;-1;0;0;2020/12/25
Passerano Marmorito;005082;-1;3;6.929999828338623;2020/12/25
Olmo Gentile;005081;-1;0;0;2020/12/25
Nizza Monferrato;005080;-1;23;2.240000009536743;2020/12/25
Moransengo;005079;-1;0;0;2020/12/25
Montemagno;005077;-1;17;15.25;2020/12/25
Montegrosso d'Asti;005076;-1;13;5.639999866485596;2020/12/25
Montechiaro d'Asti;005075;-1;3;2.369999885559082;2020/12/25
Montaldo Scarampi;005074;-1;1;1.340000033378601;2020/12/25
Montafia;005073;-1;5;5.309999942779541;2020/12/25
Montabone;005072;-1;1;3.069999933242798;2020/12/25
Mongardino;005071;-1;1;1.1200000047683716;2020/12/25
Moncucco Torinese;005070;-1;7;7.869999885559082;2020/12/25
Moncalvo;005069;-1;9;3.1500000953674316;2020/12/25
Monastero Bormida;005068;-1;4;4.360000133514404;2020/12/25
Monale;005067;-1;2;1.9900000095367432;2020/12/25
Mombercelli;005066;-1;9;4.190000057220459;2020/12/25
Mombaruzzo;005065;-1;2;1.8700000047683716;2020/12/25
Mombaldone;005064;-1;0;0;2020/12/25
Moasca;005063;-1;0;0;2020/12/25
Maretto;005062;-1;1;2.6500000953674316;2020/12/25
Maranzana;005061;-1;7;27.239999771118164;2020/12/25
Loazzolo;005060;-1;4;12.119999885559082;2020/12/25
Isola d'Asti;005059;-1;6;2.9600000381469727;2020/12/25
Incisa Scapaccino;005058;-1;5;2.2899999618530273;2020/12/25
Grazzano Badoglio;005057;-1;1;1.6399999856948853;2020/12/25
Grana;005056;-1;0;0;2020/12/25
Frinco;005055;-1;3;4.010000228881836;2020/12/25
Fontanile;005054;-1;0;0;2020/12/25
Ferrere;005053;-1;4;2.569999933242798;2020/12/25
Dusino San Michele;005052;-1;5;4.78000020980835;2020/12/25
Cunico;005051;-1;4;8.279999732971191;2020/12/25
Costigliole d'Asti;005050;-1;28;4.849999904632568;2020/12/25
Cossombrato;005049;-1;0;0;2020/12/25
Cortiglione;005048;-1;3;5.440000057220459;2020/12/25
Cortazzone;005047;-1;0;0;2020/12/25
Cortanze;005046;-1;0;0;2020/12/25
Cortandone;005045;-1;3;9.520000457763672;2020/12/25
Corsione;005044;-1;1;4.480000019073486;2020/12/25
Cocconato;005042;-1;10;6.929999828338623;2020/12/25
Coazzolo;005041;-1;2;7.170000076293945;2020/12/25
Cisterna d'Asti;005040;-1;4;3.2699999809265137;2020/12/25
Cinaglio;005039;-1;2;4.510000228881836;2020/12/25
Chiusano d'Asti;005038;-1;0;0;2020/12/25
Cessole;005037;-1;0;0;2020/12/25
Cerro Tanaro;005036;-1;0;0;2020/12/25
Cerreto d'Asti;005035;-1;0;0;2020/12/25
